engine_id,cycle,altitude_m,flight_phase,ambient_temp_C,ambient_pressure_kPa,throttle_pct,rpm,manifold_pressure_kPa,EGT_C,CHT_C,oil_temp_C,oil_pressure_kPa,fuel_flow_Lph,vibration_g_rms,fault_mode,RUL_cycles
38,194,4549.7,cruise,-14.28,57.11,62.7,4273,42.26,739.5,171.5,101.3,414.5,16.81,1.222,cooling_degradation,340
38,195,4550.0,cruise,-14.67,56.75,64.9,4309,44.66,763.8,182.1,100.3,407.8,17.27,1.139,cooling_degradation,339
38,196,4549.5,cruise,-14.99,57.23,64.1,4238,44.9,746.7,180.6,105.0,398.6,16.89,1.157,cooling_degradation,338
38,197,4548.4,cruise,-14.87,56.81,64.3,4212,43.09,744.2,183.2,101.0,406.9,16.65,1.119,cooling_degradation,337
38,198,4549.0,cruise,-14.44,57.4,70.7,4499,44.72,766.8,185.9,105.1,394.3,17.65,1.243,cooling_degradation,336
38,199,4548.1,cruise,-15.87,57.47,65.6,4344,43.44,764.0,181.7,104.9,407.8,17.09,1.129,cooling_degradation,335
38,200,4547.6,cruise,-15.76,57.44,67.6,4451,45.7,747.6,177.2,103.4,414.2,17.44,1.257,cooling_degradation,334
38,201,4548.4,cruise,-13.22,57.17,67.2,4315,44.56,758.2,174.6,104.9,397.9,17.51,1.186,cooling_degradation,333
38,202,4548.5,cruise,-14.09,57.07,66.2,4378,44.96,760.3,183.0,102.5,403.2,17.68,1.2,cooling_degradation,332
38,203,4548.3,cruise,-14.73,57.56,68.2,4383,47.45,750.0,184.4,107.6,386.3,17.98,1.151,cooling_degradation,331
38,204,4546.9,cruise,-13.67,58.05,67.2,4343,44.64,754.3,179.2,102.5,411.7,18.33,1.158,cooling_degradation,330
38,205,4545.5,cruise,-14.09,57.27,65.8,4295,44.36,745.0,178.1,108.4,393.7,16.54,1.175,cooling_degradation,329
38,206,4544.5,cruise,-13.59,57.58,64.2,4272,45.52,749.4,177.0,100.9,409.0,17.09,1.177,cooling_degradation,328
38,207,4544.0,cruise,-14.65,57.27,65.7,4289,43.98,758.9,178.9,101.7,406.5,17.66,1.219,cooling_degradation,327
38,208,4543.6,cruise,-14.28,57.36,66.8,4375,43.48,756.7,179.3,102.7,401.5,17.13,1.254,cooling_degradation,326
38,209,4543.2,cruise,-14.58,57.2,63.4,4230,43.63,745.9,180.2,104.6,405.5,16.67,1.212,cooling_degradation,325
38,210,4544.2,cruise,-14.42,57.55,65.5,4305,46.24,753.4,178.8,102.6,413.1,17.8,1.141,cooling_degradation,324
38,211,4544.3,cruise,-14.32,56.8,64.0,4243,44.31,737.7,175.6,107.1,393.4,17.65,1.255,cooling_degradation,323
38,212,4543.5,cruise,-14.81,56.62,64.3,4241,42.36,746.4,182.0,103.1,408.5,16.98,1.197,cooling_degradation,322
38,213,4543.5,cruise,-15.8,57.32,65.6,4272,43.7,766.4,180.5,104.8,396.8,17.12,1.164,cooling_degradation,321
38,214,4543.2,cruise,-14.6,57.72,69.1,4494,44.26,761.2,185.6,104.0,420.2,17.89,1.169,cooling_degradation,320
38,215,4543.1,cruise,-13.6,57.61,65.9,4289,45.32,760.5,181.4,102.1,394.2,16.76,1.14,cooling_degradation,319
38,216,4542.7,cruise,-13.79,57.59,67.9,4418,46.34,751.3,180.6,102.2,412.0,17.64,1.242,cooling_degradation,318
38,217,4541.8,cruise,-14.03,57.98,67.7,4439,45.94,749.9,178.6,104.8,394.5,16.72,1.228,cooling_degradation,317
38,218,4542.5,cruise,-13.65,57.84,69.5,4449,45.77,753.2,187.8,104.6,399.5,17.23,1.177,cooling_degradation,316
38,219,4544.5,cruise,-16.67,57.32,63.5,4229,43.89,751.2,179.8,97.1,416.3,16.5,1.199,cooling_degradation,315
38,220,4545.3,cruise,-13.64,57.25,64.4,4201,42.49,761.2,178.9,104.6,392.8,17.24,1.133,cooling_degradation,314
38,221,4545.5,cruise,-14.46,56.85,67.2,4300,44.35,759.4,178.1,103.6,414.1,17.38,1.174,cooling_degradation,313
38,222,4545.8,cruise,-15.76,57.39,67.4,4300,45.78,755.5,176.8,106.3,397.9,17.47,1.267,cooling_degradation,312
38,223,4545.5,cruise,-16.02,57.89,67.5,4375,46.3,759.0,179.9,103.4,396.8,17.54,1.144,cooling_degradation,311
38,224,4546.2,cruise,-16.43,57.72,65.2,4246,44.98,763.5,184.7,104.0,393.4,17.5,1.176,cooling_degradation,310
38,225,4545.4,cruise,-11.59,57.77,71.6,4499,45.31,756.2,186.7,105.1,407.4,18.14,1.224,cooling_degradation,309
38,226,4545.1,cruise,-12.22,57.4,67.8,4385,44.11,767.5,175.6,102.5,408.5,17.89,1.168,cooling_degradation,308
38,227,4545.1,cruise,-14.26,57.25,67.6,4387,44.62,759.6,178.7,104.2,413.0,17.73,1.22,cooling_degradation,307
38,228,4545.8,cruise,-13.23,57.5,61.4,4114,44.1,757.4,176.3,102.9,408.7,16.03,1.023,cooling_degradation,306
38,229,4545.6,cruise,-14.74,57.63,63.3,4221,43.5,752.6,178.4,105.4,391.4,17.17,1.168,cooling_degradation,305
38,230,4545.4,cruise,-15.99,57.34,60.3,4047,42.32,756.0,178.7,101.2,404.3,15.7,1.172,cooling_degradation,304
38,231,4544.4,cruise,-15.16,57.61,62.9,4135,44.06,751.8,174.4,101.3,420.3,16.84,1.113,cooling_degradation,303
38,232,4542.2,cruise,-15.74,57.24,68.2,4382,45.32,762.6,184.0,106.5,400.4,17.07,1.232,cooling_degradation,302
38,233,4542.2,cruise,-15.11,57.43,62.5,4239,43.38,752.4,177.5,105.7,405.6,16.79,1.137,cooling_degradation,301
38,234,4542.8,cruise,-15.23,57.23,66.1,4275,43.69,756.4,181.1,101.8,407.7,16.89,1.194,cooling_degradation,300
38,235,4543.6,cruise,-14.81,57.43,63.2,4245,42.98,744.3,180.0,102.4,403.1,16.69,1.122,cooling_degradation,299
38,236,4543.6,cruise,-13.6,57.48,66.2,4303,44.97,752.1,179.7,105.2,398.9,17.32,1.135,cooling_degradation,298
38,237,4543.7,cruise,-16.43,57.39,63.2,4230,45.19,755.9,179.6,100.1,408.7,17.06,1.124,cooling_degradation,297
38,238,4542.1,cruise,-18.76,57.17,66.3,4390,43.77,750.6,180.1,102.7,413.1,17.21,1.131,cooling_degradation,296
38,239,4541.9,cruise,-13.23,56.99,62.3,4109,42.68,750.8,179.8,102.6,402.9,16.9,1.103,cooling_degradation,295
38,240,4542.2,cruise,-15.38,57.98,63.7,4203,44.55,753.4,180.3,103.1,411.2,17.68,1.208,cooling_degradation,294
38,241,4542.8,cruise,-14.52,57.62,61.2,4139,44.67,734.5,180.0,103.1,402.2,16.13,1.189,cooling_degradation,293
38,242,4543.3,cruise,-17.23,57.34,61.6,4180,43.88,738.3,182.7,101.1,398.9,16.4,1.092,cooling_degradation,292
38,243,4544.2,cruise,-15.38,57.69,64.9,4265,43.21,760.4,178.3,105.3,398.5,17.43,1.223,cooling_degradation,291
38,244,4543.8,cruise,-12.62,57.41,63.7,4246,43.4,757.4,180.7,102.9,398.2,16.92,1.241,cooling_degradation,290
38,245,4542.6,cruise,-14.62,57.83,61.8,4154,42.91,749.8,177.3,101.5,399.6,17.32,1.173,cooling_degradation,289
38,246,4543.0,cruise,-15.45,57.21,63.6,4249,42.49,749.5,179.7,104.6,400.5,16.85,1.159,cooling_degradation,288
38,247,4542.8,cruise,-13.79,57.08,59.3,4066,41.93,742.6,176.0,104.1,410.0,16.02,1.086,cooling_degradation,287
38,248,4542.4,cruise,-12.38,57.05,63.0,4134,44.82,746.2,179.0,103.7,400.2,16.47,1.25,cooling_degradation,286
38,249,4543.0,cruise,-15.67,57.3,65.2,4305,44.47,749.3,176.7,106.6,392.2,17.56,1.138,cooling_degradation,285
38,250,4543.5,cruise,-13.17,56.79,63.4,4270,43.49,748.6,176.9,100.8,403.3,17.13,1.155,cooling_degradation,284
38,251,4543.5,cruise,-16.8,57.36,62.8,4190,42.38,759.5,184.2,104.1,402.2,16.19,1.055,cooling_degradation,283
38,252,4543.0,cruise,-11.65,57.16,62.8,4210,44.28,747.1,186.2,101.5,403.8,16.62,1.22,cooling_degradation,282
38,253,4544.0,cruise,-14.57,57.26,67.4,4447,45.47,756.4,183.0,106.7,394.3,17.55,1.166,cooling_degradation,281
38,254,4544.1,cruise,-15.02,57.55,61.0,4112,43.26,736.1,175.5,103.6,400.6,16.5,1.049,cooling_degradation,280
38,255,4543.1,cruise,-14.99,57.57,62.3,4177,44.31,743.9,181.1,105.1,391.1,17.03,1.127,cooling_degradation,279
38,256,4542.8,cruise,-14.56,56.9,62.6,4199,42.45,747.1,184.6,105.9,390.8,15.92,1.193,cooling_degradation,278
38,257,4542.0,cruise,-13.78,57.71,68.2,4331,44.34,757.6,180.1,105.4,391.7,17.39,1.193,cooling_degradation,277
38,258,4541.8,cruise,-14.75,57.2,69.9,4435,46.24,758.2,182.3,103.8,414.8,17.07,1.199,cooling_degradation,276
38,259,4541.6,cruise,-12.02,56.77,67.9,4410,44.7,745.9,181.6,101.6,413.4,17.74,1.224,cooling_degradation,275
38,260,4540.2,cruise,-12.81,56.76,63.7,4159,42.98,752.4,180.9,102.8,402.3,17.36,1.169,cooling_degradation,274
38,261,4538.4,cruise,-15.2,57.74,66.8,4335,46.81,758.2,180.6,103.1,411.8,17.22,1.236,cooling_degradation,273
38,262,4538.5,cruise,-15.72,57.54,65.4,4330,45.69,764.3,181.0,103.2,398.5,16.76,1.231,cooling_degradation,272
38,263,4536.7,cruise,-14.32,57.76,64.1,4219,44.52,749.4,180.5,104.9,383.5,16.98,1.125,cooling_degradation,271
38,264,4536.7,cruise,-13.99,58.1,67.8,4324,44.93,757.6,176.3,103.4,412.3,17.96,1.233,cooling_degradation,270
38,265,4538.4,cruise,-15.11,57.32,60.2,4062,46.26,744.4,175.1,104.8,398.2,16.29,1.123,cooling_degradation,269
38,266,4539.5,cruise,-14.68,57.82,67.3,4362,46.02,756.0,177.2,104.1,397.6,17.13,1.201,cooling_degradation,268
38,267,4539.4,cruise,-13.66,57.21,67.0,4397,44.89,757.4,182.2,102.4,403.3,17.6,1.178,cooling_degradation,267
38,268,4539.9,loiter,-12.84,57.25,52.6,3800,38.98,740.8,171.2,102.3,417.3,15.63,1.19,cooling_degradation,266
38,269,4540.3,loiter,-15.71,57.68,53.0,3758,39.81,738.4,171.1,100.1,406.8,15.22,1.029,cooling_degradation,265
38,270,4541.0,loiter,-17.62,57.01,53.1,3789,38.71,730.7,171.5,102.3,422.8,15.88,1.126,cooling_degradation,264
38,271,4540.4,loiter,-15.11,56.9,57.9,3985,40.13,736.5,175.0,101.6,404.7,16.04,1.145,cooling_degradation,263
38,272,4541.6,loiter,-17.26,57.02,55.8,3955,40.41,736.3,175.6,99.6,396.5,14.95,1.133,cooling_degradation,262
38,273,4542.6,loiter,-16.06,57.12,52.1,3769,40.32,729.5,173.0,102.9,417.3,15.06,1.034,cooling_degradation,261
38,274,4542.5,loiter,-18.48,57.07,56.8,3926,40.96,737.3,177.3,99.0,401.6,15.68,1.06,cooling_degradation,260
38,275,4541.6,loiter,-12.39,57.19,53.4,3834,37.17,729.0,176.4,103.0,404.9,14.95,1.12,cooling_degradation,259
38,276,4540.5,loiter,-17.4,57.7,51.8,3789,41.21,739.3,166.9,103.0,395.2,15.49,1.045,cooling_degradation,258
38,277,4541.5,loiter,-11.39,57.53,57.6,3961,40.24,738.9,178.8,103.5,400.7,15.56,1.227,cooling_degradation,257
38,278,4542.9,loiter,-17.3,57.28,56.2,3963,40.03,738.3,173.0,104.3,397.9,15.85,1.147,cooling_degradation,256
38,279,4543.3,loiter,-13.17,57.55,54.9,3941,41.64,745.4,173.3,101.9,407.4,14.54,1.171,cooling_degradation,255
38,280,4543.3,loiter,-15.2,57.9,60.2,4063,43.52,741.8,182.5,106.2,403.8,16.27,1.088,cooling_degradation,254
38,281,4544.6,loiter,-13.28,57.53,54.3,3899,41.76,739.6,172.8,101.7,406.4,15.48,1.158,cooling_degradation,253
38,282,4544.2,loiter,-13.41,57.68,51.7,3760,40.33,742.6,173.6,98.9,407.8,15.45,1.186,cooling_degradation,252
38,283,4544.2,loiter,-16.22,57.31,56.5,3939,42.0,731.8,173.9,101.8,404.8,16.25,1.136,cooling_degradation,251
38,284,4544.1,loiter,-12.05,57.61,58.5,4028,41.33,745.2,177.2,100.9,409.5,15.88,1.176,cooling_degradation,250
38,285,4543.9,loiter,-16.68,57.66,57.5,4021,41.15,747.3,180.5,104.0,410.8,16.46,1.139,cooling_degradation,249
38,286,4544.2,loiter,-15.07,56.74,56.7,3916,41.04,739.8,174.2,102.6,415.3,15.37,1.088,cooling_degradation,248
38,287,4544.3,loiter,-11.79,58.12,52.5,3778,39.78,728.0,172.1,100.4,412.1,15.35,1.105,cooling_degradation,247
38,288,4543.8,loiter,-14.01,57.26,50.9,3746,39.14,732.0,176.7,103.3,400.9,15.47,1.141,cooling_degradation,246
38,289,4543.0,loiter,-14.88,57.23,55.0,3904,41.75,746.3,172.7,102.0,401.3,15.58,1.094,cooling_degradation,245
38,290,4544.0,loiter,-14.57,57.37,52.0,3852,40.24,729.4,175.9,102.5,394.5,14.9,1.173,cooling_degradation,244
38,291,4544.8,loiter,-14.23,57.95,53.5,3875,41.77,739.5,173.5,100.2,415.8,15.2,1.089,cooling_degradation,243
38,292,4546.6,loiter,-12.97,56.84,54.4,3894,39.81,734.0,173.8,104.5,419.6,16.02,1.114,cooling_degradation,242
38,293,4546.8,loiter,-13.72,57.59,58.2,4118,41.77,751.3,179.3,98.0,394.6,16.18,1.163,cooling_degradation,241
38,294,4547.4,loiter,-15.17,57.28,57.9,3922,42.53,742.0,175.2,103.0,409.8,16.12,1.067,cooling_degradation,240
38,295,4547.2,loiter,-13.7,57.56,50.2,3712,36.51,724.6,174.3,102.8,410.3,15.16,1.012,cooling_degradation,239
38,296,4547.8,loiter,-17.7,57.17,57.9,3989,42.73,743.2,176.8,102.2,404.0,16.27,1.151,cooling_degradation,238
38,297,4548.9,loiter,-13.79,57.31,54.6,3804,40.13,731.7,170.4,101.2,412.2,15.28,1.146,cooling_degradation,237
38,298,4548.1,loiter,-15.33,57.16,53.3,3852,39.34,735.3,174.8,105.0,396.8,15.26,1.084,cooling_degradation,236
38,299,4548.0,loiter,-15.03,57.41,55.4,3863,39.85,742.0,175.0,103.8,409.6,15.8,1.122,cooling_degradation,235
38,300,4548.3,loiter,-13.85,57.14,53.8,3792,40.2,736.9,169.5,101.0,404.8,15.85,1.016,cooling_degradation,234
38,301,4547.6,loiter,-13.34,57.39,52.8,3833,40.56,738.9,171.4,99.5,410.0,15.61,1.033,cooling_degradation,233
38,302,4546.6,loiter,-16.33,57.5,56.1,3905,41.3,750.0,177.0,100.6,413.8,15.73,1.058,cooling_degradation,232
38,303,4546.1,loiter,-14.44,58.02,56.8,4004,40.29,738.0,175.6,98.8,426.4,16.07,1.118,cooling_degradation,231
38,304,4546.0,loiter,-16.67,57.43,57.5,3970,42.92,742.1,171.3,103.5,414.2,16.61,1.112,cooling_degradation,230
38,305,4545.2,loiter,-14.03,57.23,54.7,3890,38.55,739.5,180.2,98.8,395.7,15.25,1.137,cooling_degradation,229
38,306,4545.4,loiter,-16.76,57.18,61.5,4203,43.35,751.2,180.2,104.3,398.6,17.42,1.107,cooling_degradation,228
38,307,4546.8,loiter,-16.19,57.11,56.6,4012,40.22,746.3,170.7,102.6,400.3,16.4,1.244,cooling_degradation,227
38,308,4547.6,loiter,-13.35,57.21,54.3,3855,39.47,736.0,172.2,98.7,401.3,15.05,1.105,cooling_degradation,226
38,309,4548.4,loiter,-14.92,57.15,58.4,3990,39.83,735.3,179.7,105.7,393.9,15.91,1.15,cooling_degradation,225
38,310,4547.0,loiter,-14.46,57.74,51.9,3780,38.23,736.9,175.4,103.0,417.4,15.08,1.202,cooling_degradation,224
38,311,4546.8,loiter,-15.76,57.38,51.7,3775,40.83,734.1,175.5,100.3,408.6,15.49,1.079,cooling_degradation,223
38,312,4547.9,loiter,-13.56,57.28,55.6,3895,40.75,749.1,167.2,99.1,415.8,15.33,1.048,cooling_degradation,222
38,313,4547.5,loiter,-16.64,57.42,48.8,3710,38.2,730.0,174.6,97.5,420.7,15.66,1.017,cooling_degradation,221
38,314,4547.3,loiter,-14.94,57.69,53.8,3804,40.4,737.1,176.2,102.0,410.5,15.7,1.201,cooling_degradation,220
38,315,4548.0,loiter,-15.04,57.09,56.3,3932,41.71,739.4,181.5,103.6,394.1,15.45,1.09,cooling_degradation,219
38,316,4548.4,loiter,-14.25,57.32,58.8,4025,41.98,732.7,175.9,102.4,403.7,15.99,1.097,cooling_degradation,218
38,317,4547.7,loiter,-14.62,57.89,54.7,3847,41.05,737.0,174.9,100.3,404.2,15.97,1.115,cooling_degradation,217
38,318,4546.5,loiter,-14.6,57.01,58.8,4008,41.95,740.6,182.1,99.8,401.2,16.7,1.152,cooling_degradation,216
38,319,4546.2,loiter,-16.27,57.13,51.1,3711,38.83,718.6,174.4,103.8,413.4,14.5,1.179,cooling_degradation,215
38,320,4546.7,loiter,-17.2,57.57,55.7,3939,40.53,740.6,169.8,102.7,407.7,16.77,1.111,cooling_degradation,214
38,321,4548.4,loiter,-14.74,57.21,58.0,4020,42.27,741.8,178.6,100.6,390.3,15.31,1.162,cooling_degradation,213
38,322,4547.4,loiter,-14.7,57.23,59.4,4015,41.46,732.1,174.5,102.2,398.3,15.72,1.114,cooling_degradation,212
38,323,4546.3,loiter,-15.94,57.44,53.5,3755,41.21,732.7,173.5,104.2,401.4,15.84,1.114,cooling_degradation,211
38,324,4547.6,loiter,-17.74,57.09,58.0,4012,42.48,747.8,178.1,102.4,395.6,16.1,1.149,cooling_degradation,210
38,325,4547.1,loiter,-12.3,57.54,60.1,4110,43.59,742.4,176.9,103.7,414.0,16.47,1.155,cooling_degradation,209
38,326,4548.0,loiter,-14.15,58.03,52.8,3824,39.25,732.1,173.4,104.4,401.0,15.43,1.206,cooling_degradation,208
38,327,4547.5,loiter,-13.59,56.94,57.3,3926,42.31,738.9,178.5,104.8,379.5,15.46,1.198,cooling_degradation,207
38,328,4549.2,loiter,-14.71,57.03,53.2,3881,40.52,741.7,172.4,103.5,429.1,15.22,1.06,cooling_degradation,206
38,329,4548.8,loiter,-17.48,57.95,54.7,3871,39.36,747.3,177.8,102.1,402.8,15.84,1.102,cooling_degradation,205
38,330,4549.3,loiter,-16.51,57.16,59.4,4064,41.56,751.0,180.3,103.9,411.3,16.05,1.095,cooling_degradation,204
38,331,4548.6,loiter,-14.07,57.3,51.8,3757,41.31,737.1,175.8,103.7,403.5,14.9,1.178,cooling_degradation,203
38,332,4549.2,loiter,-12.91,56.91,56.0,3930,40.4,748.6,177.8,103.0,400.2,16.3,1.075,cooling_degradation,202
38,333,4548.4,loiter,-15.07,57.82,52.4,3761,41.49,730.0,178.8,101.5,403.6,15.3,1.159,cooling_degradation,201
38,334,4547.0,loiter,-13.45,57.6,62.3,4120,44.55,755.0,184.4,102.1,413.5,16.76,1.22,cooling_degradation,200
38,335,4547.0,loiter,-18.33,57.45,54.1,3927,39.56,743.3,172.3,102.9,407.4,15.12,1.06,cooling_degradation,199
38,336,4546.8,loiter,-17.02,57.37,55.4,3872,41.24,726.4,167.1,98.3,399.3,16.69,1.029,cooling_degradation,198
38,337,4547.1,loiter,-14.36,57.2,57.7,4042,41.36,746.0,175.1,99.9,417.1,16.41,1.039,cooling_degradation,197
38,338,4546.5,loiter,-14.07,57.31,53.7,3825,38.43,749.2,179.5,103.6,402.3,15.07,1.155,cooling_degradation,196
38,339,4548.2,loiter,-15.5,57.54,53.5,3933,39.69,740.3,173.8,104.4,401.1,15.46,1.156,cooling_degradation,195
38,340,4548.5,loiter,-12.53,57.04,56.7,3997,41.91,750.0,178.1,102.6,407.7,15.71,1.157,cooling_degradation,194
38,341,4547.2,loiter,-16.89,57.83,58.0,4011,41.88,743.2,177.3,104.0,423.5,16.15,1.194,cooling_degradation,193
38,342,4546.7,loiter,-14.56,57.82,53.2,3797,39.17,733.8,172.3,104.4,402.6,15.97,1.069,cooling_degradation,192
38,343,4546.8,loiter,-14.9,57.63,54.7,3860,41.76,738.3,178.2,98.5,409.6,15.84,1.102,cooling_degradation,191
38,344,4546.5,loiter,-15.33,57.51,55.8,3965,40.89,740.7,177.1,97.7,408.2,16.58,1.249,cooling_degradation,190
38,345,4546.9,loiter,-13.71,57.64,57.5,3954,43.11,738.7,178.6,100.3,407.7,15.76,1.15,cooling_degradation,189
38,346,4546.7,loiter,-14.95,57.93,54.7,3959,39.8,739.0,181.3,99.6,412.6,15.9,1.039,cooling_degradation,188
38,347,4545.4,loiter,-18.58,57.19,52.5,3775,41.21,736.9,171.5,100.3,412.4,14.6,1.144,cooling_degradation,187
38,348,4544.1,loiter,-14.61,57.69,51.0,3816,39.8,735.5,173.4,107.4,399.4,15.37,1.191,cooling_degradation,186
38,349,4544.6,loiter,-13.65,56.96,52.8,3803,40.23,747.5,171.2,97.7,415.6,14.45,1.059,cooling_degradation,185
38,350,4543.7,loiter,-16.78,57.48,56.7,3962,41.92,746.8,176.4,99.9,406.4,15.24,1.195,cooling_degradation,184
38,351,4543.9,loiter,-13.43,57.48,55.2,3931,40.58,738.8,172.4,104.6,397.0,16.28,1.124,cooling_degradation,183
38,352,4543.2,loiter,-14.74,57.6,54.8,3895,39.4,739.1,173.3,105.2,408.5,16.16,1.094,cooling_degradation,182
38,353,4542.7,loiter,-16.73,57.03,54.8,3861,39.17,746.5,176.2,102.5,405.0,15.49,1.086,cooling_degradation,181
38,354,4541.6,loiter,-14.27,57.33,55.8,3890,41.86,739.3,178.8,97.6,407.6,15.74,1.133,cooling_degradation,180
38,355,4542.2,loiter,-16.58,57.54,56.9,3945,41.33,733.8,176.9,100.8,397.8,16.02,1.084,cooling_degradation,179
38,356,4541.8,loiter,-14.27,57.55,52.0,3726,40.35,731.7,172.3,99.8,410.5,15.11,1.074,cooling_degradation,178
38,357,4543.4,loiter,-13.39,57.4,48.7,3627,38.53,732.8,172.5,100.2,407.7,14.58,1.126,cooling_degradation,177
38,358,4541.7,loiter,-10.59,57.5,53.8,3854,40.26,733.1,174.6,100.9,394.5,15.57,1.131,cooling_degradation,176
38,359,4540.6,loiter,-13.88,57.45,52.3,3728,39.77,734.5,170.6,105.9,385.8,15.18,1.122,cooling_degradation,175
38,360,4541.0,loiter,-16.03,57.2,51.1,3700,40.14,735.4,174.9,102.3,410.6,15.08,1.053,cooling_degradation,174
38,361,4540.2,loiter,-17.66,57.37,54.5,3867,39.57,738.0,175.0,101.6,404.1,16.31,1.103,cooling_degradation,173
38,362,4540.8,loiter,-13.72,57.0,51.4,3701,38.79,723.8,171.2,101.2,412.4,15.27,1.119,cooling_degradation,172
38,363,4540.4,loiter,-15.45,57.35,60.6,4019,43.42,746.5,179.3,99.3,413.2,16.23,1.149,cooling_degradation,171
38,364,4540.0,loiter,-18.95,57.31,53.8,3796,37.61,736.0,168.6,98.2,398.5,15.19,1.146,cooling_degradation,170
38,365,4540.0,loiter,-15.53,57.16,53.7,3801,40.27,732.4,169.4,106.0,378.4,15.5,1.111,cooling_degradation,169
38,366,4539.4,loiter,-16.43,57.4,61.3,4209,42.17,748.7,180.4,102.1,406.4,17.06,1.102,cooling_degradation,168
38,367,4539.9,loiter,-11.46,57.3,57.9,4021,42.2,741.3,171.7,98.1,404.8,15.94,1.157,cooling_degradation,167
38,368,4538.1,loiter,-16.18,57.76,55.1,3893,39.3,735.4,182.9,103.6,407.2,15.71,1.051,cooling_degradation,166
38,369,4536.4,loiter,-15.02,57.81,53.1,3807,41.01,733.6,174.6,104.4,414.3,15.66,1.098,cooling_degradation,165
38,370,4536.7,loiter,-14.65,56.75,54.3,3826,38.35,732.3,171.3,105.5,398.0,15.18,1.178,cooling_degradation,164
38,371,4537.8,loiter,-14.28,57.35,58.8,4019,41.12,744.8,175.6,102.7,393.9,15.79,1.119,cooling_degradation,163
38,372,4537.5,loiter,-12.87,57.41,54.1,3862,40.35,732.6,175.4,102.2,399.1,15.15,1.062,cooling_degradation,162
38,373,4538.3,loiter,-14.01,57.46,56.3,3972,40.22,736.9,176.2,102.5,407.9,16.11,1.138,cooling_degradation,161
38,374,4539.4,loiter,-15.4,57.38,56.3,3908,41.02,736.8,171.9,102.1,420.3,16.16,1.151,cooling_degradation,160
38,375,4540.4,loiter,-15.6,57.23,57.7,3990,40.39,731.7,177.7,102.1,397.6,16.1,1.1,cooling_degradation,159
38,376,4538.6,loiter,-15.72,57.69,53.8,3877,39.9,733.0,169.2,97.9,408.3,15.16,1.126,cooling_degradation,158
38,377,4539.0,loiter,-11.3,57.59,59.7,4053,43.27,743.7,182.3,101.3,400.7,16.47,1.177,cooling_degradation,157
38,378,4538.0,loiter,-14.63,57.84,53.4,3791,40.58,735.3,172.5,101.2,403.4,15.41,1.017,cooling_degradation,156
38,379,4537.9,loiter,-14.17,57.27,59.2,4070,43.46,752.3,176.5,99.4,417.6,16.55,1.156,cooling_degradation,155
38,380,4537.6,loiter,-14.53,57.04,55.8,3945,40.34,741.5,178.9,99.2,399.6,16.27,1.123,cooling_degradation,154
38,381,4537.5,loiter,-17.42,57.77,55.3,3880,41.82,738.5,177.6,100.3,413.4,15.59,1.076,cooling_degradation,153
38,382,4538.3,loiter,-12.07,57.51,55.7,3872,41.52,741.7,179.0,103.7,402.3,15.89,1.15,cooling_degradation,152
38,383,4537.2,loiter,-16.13,57.25,56.7,3894,43.17,741.3,179.0,101.2,400.1,16.19,1.211,cooling_degradation,151
38,384,4538.6,loiter,-14.74,57.25,57.7,3983,44.34,745.1,177.9,101.9,417.1,15.98,1.078,cooling_degradation,150
38,385,4538.8,loiter,-14.15,57.0,61.4,4114,43.22,743.3,175.5,102.2,399.6,16.42,1.188,cooling_degradation,149
38,386,4538.1,loiter,-16.57,57.38,51.2,3787,38.53,732.2,168.7,101.6,414.2,15.92,0.996,cooling_degradation,148
38,387,4537.4,loiter,-15.0,57.34,54.7,3870,39.85,732.3,175.8,101.5,400.3,15.51,1.026,cooling_degradation,147
38,388,4538.4,loiter,-14.11,56.88,55.3,3988,41.26,738.7,175.6,101.1,415.0,15.37,1.143,cooling_degradation,146
38,389,4536.7,loiter,-11.58,57.01,59.0,4068,41.32,741.4,180.0,107.0,398.2,16.59,1.032,cooling_degradation,145
38,390,4537.2,loiter,-16.73,57.38,53.4,3802,40.21,742.8,172.6,99.9,415.3,15.13,1.085,cooling_degradation,144
38,391,4537.5,loiter,-13.36,57.64,54.9,3889,39.59,739.6,173.0,101.9,398.9,15.92,1.095,cooling_degradation,143
38,392,4538.7,loiter,-12.85,56.87,60.2,4147,41.95,756.7,178.4,102.4,393.2,16.49,1.204,cooling_degradation,142
38,393,4538.3,loiter,-16.27,57.24,54.2,3902,40.01,740.7,174.3,103.1,414.5,15.99,1.026,cooling_degradation,141
38,394,4539.8,loiter,-14.06,57.57,51.9,3756,39.32,744.6,169.7,103.6,400.6,15.5,1.082,cooling_degradation,140
38,395,4541.2,loiter,-12.77,57.93,61.2,4071,44.54,756.7,179.6,104.1,395.1,16.29,1.132,cooling_degradation,139
38,396,4541.6,loiter,-12.44,57.41,48.8,3653,38.76,727.2,179.6,100.7,425.0,14.81,1.025,cooling_degradation,138
38,397,4541.9,loiter,-16.26,57.31,53.5,3940,40.76,743.3,175.6,101.1,398.0,15.71,1.088,cooling_degradation,137
38,398,4542.6,loiter,-14.3,57.61,57.5,3993,42.08,746.8,181.0,102.8,390.2,16.73,1.124,cooling_degradation,136
38,399,4542.4,loiter,-11.44,57.3,56.1,3980,39.62,729.8,181.7,99.8,409.9,15.29,1.219,cooling_degradation,135
38,400,4543.7,loiter,-16.01,56.92,54.5,3857,40.7,731.7,176.4,103.7,405.0,16.16,1.065,cooling_degradation,134
